,TH5-Temperature,TH5-Humidity,TH6-Temperature,TH6-Humidity,TH3-Temperature,TH3-Humidity,TH2-Temperature,TH2-Humidity,TT9-Black Probe Temperature,TT9-White Probe Temperature,TT2-Black Probe Temperature,TT2-White Probe Temperature,TT14-Black Probe Temperature,TT14-White Probe Temperature,TT6-Black Probe Temperature,TT6-White Probe Temperature,TT4-Black Probe Temperature,TT4-White Probe Temperature,TT13-Black Probe Temperature,TT13-White Probe Temperature,TH8-Temperature,TH8-Humidity
2025-03-11 07:07:55,,,,,,,,,,,,,,,,,,,,,19.298,16.8
2025-03-11 07:08:22,19.176,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:08:23,,,18.972,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:08:28,,,,,,,19.19,18.5,,,,,,,,,,,,,,
2025-03-11 07:08:51,,,,,18.645,12.6,,,,,,,,,,,,,,,,
2025-03-11 07:08:55,,,,,,,,,,,,,,,,,,,,,19.292,16.8
2025-03-11 07:09:22,19.17,15.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:09:23,,,18.961,16.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:09:28,,,,,,,19.193,18.5,,,,,,,,,,,,,,
2025-03-11 07:09:51,,,,,18.636,12.6,,,,,,,,,,,,,,,,
2025-03-11 07:09:55,,,,,,,,,,,,,,,,,,,,,19.297,16.8
2025-03-11 07:10:00,,,,,,,,,19.222,19.172,19.194,19.16,19.139,19.242,19.13,19.213,19.271,19.376,19.476,19.49,,
2025-03-11 07:10:22,19.312,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:10:23,,,18.946,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:10:28,,,,,,,19.19,18.5,,,,,,,,,,,,,,
2025-03-11 07:10:51,,,,,18.639,12.6,,,,,,,,,,,,,,,,
2025-03-11 07:10:55,,,,,,,,,,,,,,,,,,,,,19.261,16.5
2025-03-11 07:11:22,19.159,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:11:23,,,18.984,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:11:28,,,,,,,19.193,18.5,,,,,,,,,,,,,,
2025-03-11 07:11:51,,,,,18.649,12.6,,,,,,,,,,,,,,,,
2025-03-11 07:11:55,,,,,,,,,,,,,,,,,,,,,19.272,16.5
2025-03-11 07:12:22,19.146,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:12:23,,,18.968,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:12:28,,,,,,,19.173,18.5,,,,,,,,,,,,,,
2025-03-11 07:12:51,,,,,18.659,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:12:55,,,,,,,,,,,,,,,,,,,,,19.295,16.5
2025-03-11 07:13:22,19.254,15.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:13:23,,,18.952,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:13:28,,,,,,,19.172,18.5,,,,,,,,,,,,,,
2025-03-11 07:13:51,,,,,18.645,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:13:55,,,,,,,,,,,,,,,,,,,,,19.297,16.8
2025-03-11 07:14:22,19.212,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:14:23,,,18.958,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:14:28,,,,,,,19.18,18.2,,,,,,,,,,,,,,
2025-03-11 07:14:51,,,,,18.652,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:14:55,,,,,,,,,,,,,,,,,,,,,19.292,16.8
2025-03-11 07:15:22,19.193,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:15:23,,,18.966,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:15:28,,,,,,,19.202,18.2,,,,,,,,,,,,,,
2025-03-11 07:15:51,,,,,18.671,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:15:55,,,,,,,,,,,,,,,,,,,,,19.312,16.8
2025-03-11 07:16:22,19.182,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:16:23,,,19.037,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:16:28,,,,,,,19.213,18.5,,,,,,,,,,,,,,
2025-03-11 07:16:51,,,,,18.629,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:16:55,,,,,,,,,,,,,,,,,,,,,19.311,16.5
2025-03-11 07:17:22,19.218,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:17:23,,,18.87,16.3,,,,,,,,,,,,,,,,,,
2025-03-11 07:17:28,,,,,,,19.226,18.2,,,,,,,,,,,,,,
2025-03-11 07:17:51,,,,,18.632,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:17:55,,,,,,,,,,,,,,,,,,,,,19.305,16.5
2025-03-11 07:18:22,19.205,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:18:23,,,19.127,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:18:28,,,,,,,19.238,18.2,,,,,,,,,,,,,,
2025-03-11 07:18:51,,,,,18.646,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:18:55,,,,,,,,,,,,,,,,,,,,,19.291,16.5
2025-03-11 07:19:22,19.195,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:19:23,,,19.099,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:19:28,,,,,,,19.236,18.2,,,,,,,,,,,,,,
2025-03-11 07:19:51,,,,,18.631,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:19:55,,,,,,,,,,,,,,,,,,,,,19.31,16.5
2025-03-11 07:20:00,,,,,,,,,19.222,19.189,19.213,19.177,19.16,19.264,19.144,19.207,19.274,19.375,19.472,19.479,,
2025-03-11 07:20:22,19.206,15.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:20:23,,,18.929,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:20:28,,,,,,,19.238,18.2,,,,,,,,,,,,,,
2025-03-11 07:20:51,,,,,18.631,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:20:55,,,,,,,,,,,,,,,,,,,,,19.32,16.5
2025-03-11 07:21:22,19.196,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:21:23,,,19.007,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:21:28,,,,,,,19.219,18.2,,,,,,,,,,,,,,
2025-03-11 07:21:51,,,,,18.613,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:21:55,,,,,,,,,,,,,,,,,,,,,19.307,16.5
2025-03-11 07:22:22,19.219,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:22:23,,,19.01,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:22:28,,,,,,,19.213,18.2,,,,,,,,,,,,,,
2025-03-11 07:22:51,,,,,18.632,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:22:55,,,,,,,,,,,,,,,,,,,,,19.317,16.2
2025-03-11 07:23:22,19.208,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:23:23,,,18.991,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:23:28,,,,,,,19.202,18.2,,,,,,,,,,,,,,
2025-03-11 07:23:51,,,,,18.622,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:23:55,,,,,,,,,,,,,,,,,,,,,19.312,16.5
2025-03-11 07:24:22,19.233,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:24:23,,,18.985,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:24:28,,,,,,,19.209,18.0,,,,,,,,,,,,,,
2025-03-11 07:24:51,,,,,18.638,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:24:55,,,,,,,,,,,,,,,,,,,,,19.305,16.5
2025-03-11 07:25:22,19.215,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:25:23,,,18.978,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:25:28,,,,,,,19.213,18.0,,,,,,,,,,,,,,
2025-03-11 07:25:51,,,,,18.638,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:25:55,,,,,,,,,,,,,,,,,,,,,19.305,16.5
2025-03-11 07:26:22,19.205,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:26:23,,,18.989,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:26:28,,,,,,,19.231,18.2,,,,,,,,,,,,,,
2025-03-11 07:26:51,,,,,18.649,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:26:55,,,,,,,,,,,,,,,,,,,,,19.307,16.5
2025-03-11 07:27:22,19.231,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:27:23,,,19.028,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:27:28,,,,,,,19.236,18.0,,,,,,,,,,,,,,
2025-03-11 07:27:51,,,,,18.636,12.3,,,,,,,,,,,,,,,,
2025-03-11 07:27:55,,,,,,,,,,,,,,,,,,,,,19.299,16.5
2025-03-11 07:28:22,19.235,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:28:23,,,19.017,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:28:28,,,,,,,19.236,18.0,,,,,,,,,,,,,,
2025-03-11 07:28:51,,,,,18.648,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:28:55,,,,,,,,,,,,,,,,,,,,,19.341,16.2
2025-03-11 07:29:22,19.225,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:29:23,,,19.005,16.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:29:28,,,,,,,19.219,18.0,,,,,,,,,,,,,,
2025-03-11 07:29:51,,,,,18.634,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:29:55,,,,,,,,,,,,,,,,,,,,,19.307,16.2
2025-03-11 07:30:00,,,,,,,,,19.215,19.202,19.226,19.191,19.179,19.284,19.156,19.196,19.271,19.362,19.466,19.467,,
2025-03-11 07:30:22,19.231,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:30:23,,,18.995,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:30:28,,,,,,,19.196,18.0,,,,,,,,,,,,,,
2025-03-11 07:30:51,,,,,18.641,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:30:55,,,,,,,,,,,,,,,,,,,,,19.297,16.2
2025-03-11 07:31:22,19.225,15.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:31:23,,,18.995,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:31:28,,,,,,,19.179,18.0,,,,,,,,,,,,,,
2025-03-11 07:31:51,,,,,18.615,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:31:55,,,,,,,,,,,,,,,,,,,,,19.355,16.2
2025-03-11 07:32:22,19.215,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:32:23,,,19.004,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:32:28,,,,,,,19.17,18.0,,,,,,,,,,,,,,
2025-03-11 07:32:51,,,,,18.623,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:32:55,,,,,,,,,,,,,,,,,,,,,19.394,16.5
2025-03-11 07:33:22,19.208,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:33:23,,,19.022,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:33:28,,,,,,,19.157,18.0,,,,,,,,,,,,,,
2025-03-11 07:33:51,,,,,18.605,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:33:55,,,,,,,,,,,,,,,,,,,,,19.318,16.5
2025-03-11 07:34:22,19.251,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:34:23,,,19.004,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:34:28,,,,,,,19.163,17.7,,,,,,,,,,,,,,
2025-03-11 07:34:51,,,,,18.632,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:34:55,,,,,,,,,,,,,,,,,,,,,19.304,16.2
2025-03-11 07:35:22,19.272,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:35:23,,,19.04,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:35:28,,,,,,,19.185,17.7,,,,,,,,,,,,,,
2025-03-11 07:35:51,,,,,18.615,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:35:55,,,,,,,,,,,,,,,,,,,,,19.32,16.2
2025-03-11 07:36:22,19.228,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:36:23,,,19.012,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:36:28,,,,,,,19.199,17.7,,,,,,,,,,,,,,
2025-03-11 07:36:51,,,,,18.602,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:36:55,,,,,,,,,,,,,,,,,,,,,19.299,16.2
2025-03-11 07:37:22,19.244,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:37:23,,,19.024,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:37:28,,,,,,,19.221,17.7,,,,,,,,,,,,,,
2025-03-11 07:37:51,,,,,18.626,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:37:55,,,,,,,,,,,,,,,,,,,,,19.325,16.2
2025-03-11 07:38:22,19.244,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:38:23,,,19.012,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:38:28,,,,,,,19.221,17.7,,,,,,,,,,,,,,
2025-03-11 07:38:51,,,,,18.619,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:38:55,,,,,,,,,,,,,,,,,,,,,19.324,16.2
2025-03-11 07:39:22,19.228,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:39:23,,,19.02,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:39:28,,,,,,,19.235,17.7,,,,,,,,,,,,,,
2025-03-11 07:39:51,,,,,18.631,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:39:55,,,,,,,,,,,,,,,,,,,,,19.327,16.2
2025-03-11 07:40:00,,,,,,,,,19.203,19.21,19.234,19.2,19.193,19.299,19.163,19.18,19.265,19.348,19.457,19.459,,
2025-03-11 07:40:22,19.238,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:40:23,,,19.015,15.9,,,,,,,,,,,,,,,,,,
2025-03-11 07:40:28,,,,,,,19.21,17.4,,,,,,,,,,,,,,
2025-03-11 07:40:51,,,,,18.606,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:40:55,,,,,,,,,,,,,,,,,,,,,19.328,15.9
2025-03-11 07:41:22,19.238,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:41:23,,,19.033,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:41:28,,,,,,,19.205,17.7,,,,,,,,,,,,,,
2025-03-11 07:41:51,,,,,18.642,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:41:55,,,,,,,,,,,,,,,,,,,,,19.327,15.9
2025-03-11 07:42:22,19.238,15.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:42:23,,,19.034,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:42:28,,,,,,,19.21,17.7,,,,,,,,,,,,,,
2025-03-11 07:42:51,,,,,18.629,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:42:55,,,,,,,,,,,,,,,,,,,,,19.314,16.2
2025-03-11 07:43:22,19.238,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:43:23,,,19.01,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:43:28,,,,,,,19.218,17.4,,,,,,,,,,,,,,
2025-03-11 07:43:51,,,,,18.615,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:43:55,,,,,,,,,,,,,,,,,,,,,19.318,16.2
2025-03-11 07:44:22,19.252,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:44:23,,,18.991,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:44:28,,,,,,,19.219,17.4,,,,,,,,,,,,,,
2025-03-11 07:44:51,,,,,18.619,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:44:55,,,,,,,,,,,,,,,,,,,,,19.317,16.2
2025-03-11 07:45:22,19.244,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:45:23,,,19.054,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:45:28,,,,,,,19.242,17.4,,,,,,,,,,,,,,
2025-03-11 07:45:51,,,,,18.608,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:45:55,,,,,,,,,,,,,,,,,,,,,19.328,15.9
2025-03-11 07:46:22,19.252,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:46:23,,,19.007,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:46:28,,,,,,,19.235,17.4,,,,,,,,,,,,,,
2025-03-11 07:46:51,,,,,18.615,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:46:55,,,,,,,,,,,,,,,,,,,,,19.322,15.9
2025-03-11 07:47:22,19.206,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:47:23,,,19.02,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:47:28,,,,,,,19.242,17.4,,,,,,,,,,,,,,
2025-03-11 07:47:51,,,,,18.595,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:47:55,,,,,,,,,,,,,,,,,,,,,19.33,15.9
2025-03-11 07:48:22,19.285,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:48:23,,,19.035,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:48:28,,,,,,,19.226,17.4,,,,,,,,,,,,,,
2025-03-11 07:48:51,,,,,18.616,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:48:55,,,,,,,,,,,,,,,,,,,,,19.321,15.9
2025-03-11 07:49:22,19.289,14.7,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:49:23,,,19.051,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:49:28,,,,,,,19.212,17.4,,,,,,,,,,,,,,
2025-03-11 07:49:51,,,,,18.572,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:49:55,,,,,,,,,,,,,,,,,,,,,19.324,15.9
2025-03-11 07:50:00,,,,,,,,,19.192,19.216,19.24,19.206,19.203,19.311,19.166,19.167,19.26,19.367,19.485,19.482,,
2025-03-11 07:50:22,19.216,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:50:23,,,19.037,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:50:28,,,,,,,19.205,17.2,,,,,,,,,,,,,,
2025-03-11 07:50:51,,,,,18.605,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:50:55,,,,,,,,,,,,,,,,,,,,,19.325,15.9
2025-03-11 07:51:22,19.269,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:51:23,,,19.073,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:51:28,,,,,,,19.208,17.2,,,,,,,,,,,,,,
2025-03-11 07:51:51,,,,,18.568,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:51:55,,,,,,,,,,,,,,,,,,,,,19.325,15.9
2025-03-11 07:52:22,19.248,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:52:23,,,19.051,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:52:28,,,,,,,19.208,17.4,,,,,,,,,,,,,,
2025-03-11 07:52:51,,,,,18.611,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:52:55,,,,,,,,,,,,,,,,,,,,,19.317,15.7
2025-03-11 07:53:22,19.251,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:53:23,,,19.063,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:53:28,,,,,,,19.205,17.2,,,,,,,,,,,,,,
2025-03-11 07:53:51,,,,,18.601,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:53:55,,,,,,,,,,,,,,,,,,,,,19.33,15.7
2025-03-11 07:54:22,19.261,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:54:23,,,19.054,15.6,,,,,,,,,,,,,,,,,,
2025-03-11 07:54:28,,,,,,,19.206,17.2,,,,,,,,,,,,,,
2025-03-11 07:54:51,,,,,18.596,12.1,,,,,,,,,,,,,,,,
2025-03-11 07:54:55,,,,,,,,,,,,,,,,,,,,,19.33,15.9
2025-03-11 07:55:22,19.254,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:55:23,,,19.035,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:55:28,,,,,,,19.216,17.2,,,,,,,,,,,,,,
2025-03-11 07:55:51,,,,,18.603,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:55:55,,,,,,,,,,,,,,,,,,,,,19.333,15.7
2025-03-11 07:56:22,19.266,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:56:23,,,19.047,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:56:28,,,,,,,19.231,17.2,,,,,,,,,,,,,,
2025-03-11 07:56:51,,,,,18.592,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:56:55,,,,,,,,,,,,,,,,,,,,,19.325,15.7
2025-03-11 07:57:22,19.291,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:57:23,,,19.053,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:57:28,,,,,,,19.219,17.2,,,,,,,,,,,,,,
2025-03-11 07:57:51,,,,,18.606,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:57:55,,,,,,,,,,,,,,,,,,,,,19.338,15.7
2025-03-11 07:58:22,19.269,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:58:23,,,19.055,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 07:58:28,,,,,,,19.235,17.2,,,,,,,,,,,,,,
2025-03-11 07:58:51,,,,,18.631,11.8,,,,,,,,,,,,,,,,
2025-03-11 07:58:55,,,,,,,,,,,,,,,,,,,,,19.371,15.7
2025-03-11 07:59:22,19.288,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 07:59:23,,,19.055,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 07:59:28,,,,,,,19.265,16.9,,,,,,,,,,,,,,
2025-03-11 07:59:51,,,,,18.623,11.6,,,,,,,,,,,,,,,,
2025-03-11 07:59:55,,,,,,,,,,,,,,,,,,,,,19.331,15.7
2025-03-11 08:00:00,,,,,,,,,19.239,19.231,19.251,19.218,19.216,19.325,19.18,19.214,19.295,19.429,19.535,19.538,,
2025-03-11 08:00:22,19.274,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:00:23,,,19.07,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 08:00:28,,,,,,,19.248,17.2,,,,,,,,,,,,,,
2025-03-11 08:00:51,,,,,18.619,11.8,,,,,,,,,,,,,,,,
2025-03-11 08:00:55,,,,,,,,,,,,,,,,,,,,,19.327,15.7
2025-03-11 08:01:22,19.265,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:01:23,,,19.048,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 08:01:28,,,,,,,19.265,17.2,,,,,,,,,,,,,,
2025-03-11 08:01:51,,,,,18.649,11.8,,,,,,,,,,,,,,,,
2025-03-11 08:01:55,,,,,,,,,,,,,,,,,,,,,19.338,15.7
2025-03-11 08:02:22,19.287,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:02:23,,,19.058,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 08:02:28,,,,,,,19.235,17.2,,,,,,,,,,,,,,
2025-03-11 08:02:51,,,,,18.618,11.8,,,,,,,,,,,,,,,,
2025-03-11 08:02:55,,,,,,,,,,,,,,,,,,,,,19.338,15.4
2025-03-11 08:03:22,19.288,14.5,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:03:23,,,19.063,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:03:28,,,,,,,19.246,17.2,,,,,,,,,,,,,,
2025-03-11 08:03:51,,,,,18.632,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:03:55,,,,,,,,,,,,,,,,,,,,,19.344,15.4
2025-03-11 08:04:22,19.262,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:04:23,,,19.071,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:04:28,,,,,,,19.265,16.9,,,,,,,,,,,,,,
2025-03-11 08:04:51,,,,,18.632,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:04:55,,,,,,,,,,,,,,,,,,,,,19.344,15.7
2025-03-11 08:05:22,19.256,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:05:23,,,19.109,15.4,,,,,,,,,,,,,,,,,,
2025-03-11 08:05:28,,,,,,,19.262,16.9,,,,,,,,,,,,,,
2025-03-11 08:05:51,,,,,18.644,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:05:55,,,,,,,,,,,,,,,,,,,,,19.337,15.7
2025-03-11 08:06:22,19.285,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:06:23,,,19.067,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:06:28,,,,,,,19.269,16.9,,,,,,,,,,,,,,
2025-03-11 08:06:51,,,,,18.641,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:06:55,,,,,,,,,,,,,,,,,,,,,19.341,15.4
2025-03-11 08:07:22,19.264,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:07:23,,,19.061,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:07:28,,,,,,,19.266,16.9,,,,,,,,,,,,,,
2025-03-11 08:07:51,,,,,18.639,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:07:55,,,,,,,,,,,,,,,,,,,,,19.347,15.4
2025-03-11 08:08:22,19.291,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:08:23,,,19.066,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:08:28,,,,,,,19.278,17.2,,,,,,,,,,,,,,
2025-03-11 08:08:51,,,,,18.645,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:08:55,,,,,,,,,,,,,,,,,,,,,19.361,15.4
2025-03-11 08:09:22,19.298,14.0,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:09:23,,,19.04,15.1,,,,,,,,,,,,,,,,,,
2025-03-11 08:09:28,,,,,,,19.287,16.9,,,,,,,,,,,,,,
2025-03-11 08:09:51,,,,,18.665,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:09:55,,,,,,,,,,,,,,,,,,,,,19.35,15.4
2025-03-11 08:10:00,,,,,,,,,19.262,19.248,19.273,19.238,19.233,19.345,19.2,19.236,19.312,19.442,19.561,19.559,,
2025-03-11 08:10:22,19.287,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:10:23,,,19.044,14.9,,,,,,,,,,,,,,,,,,
2025-03-11 08:10:28,,,,,,,19.291,16.9,,,,,,,,,,,,,,
2025-03-11 08:10:51,,,,,18.667,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:10:55,,,,,,,,,,,,,,,,,,,,,19.335,15.4
2025-03-11 08:11:22,19.281,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:11:23,,,19.063,14.9,,,,,,,,,,,,,,,,,,
2025-03-11 08:11:28,,,,,,,19.292,16.9,,,,,,,,,,,,,,
2025-03-11 08:11:51,,,,,18.671,11.6,,,,,,,,,,,,,,,,
2025-03-11 08:11:55,,,,,,,,,,,,,,,,,,,,,19.364,15.1
2025-03-11 08:12:22,19.308,14.2,,,,,,,,,,,,,,,,,,,,
2025-03-11 08:12:23,,,19.043,15.1,,,,,,,,,,,,,,,,,,
